Output from Varactor Board,,,
"27-Jul-2021, 12:51:23",,,
1.0773,0.83441,-0.99593,0.47883
1.0774,0.83428,-0.9959,0.47889
1.0775,0.83416,-0.99587,0.47894
1.0776,0.83403,-0.99584,0.47899
1.0777,0.8339,-0.99581,0.47905
1.0778,0.83377,-0.99578,0.4791
1.078,0.83365,-0.99575,0.47915
1.0781,0.83352,-0.99571,0.47921
1.0782,0.83339,-0.99568,0.47926
1.0783,0.83326,-0.99565,0.47931
1.0784,0.83313,-0.99562,0.47937
1.0785,0.83301,-0.99558,0.47942
1.0787,0.83288,-0.99555,0.47947
1.0788,0.83275,-0.99552,0.47953
1.0789,0.83262,-0.99549,0.47958
1.079,0.83249,-0.99545,0.47964
1.0791,0.83237,-0.99542,0.47969
1.0792,0.83224,-0.99539,0.47975
1.0793,0.83211,-0.99535,0.4798
1.0795,0.83198,-0.99532,0.47985
1.0796,0.83185,-0.99529,0.47991
1.0797,0.83172,-0.99525,0.47996
1.0798,0.8316,-0.99522,0.48002
1.0799,0.83147,-0.99518,0.48007
1.08,0.83134,-0.99515,0.48013
1.0802,0.83121,-0.99512,0.48018
1.0803,0.83108,-0.99508,0.48024
1.0804,0.83095,-0.99505,0.48029
1.0805,0.83082,-0.99501,0.48035
1.0806,0.8307,-0.99498,0.4804
1.0807,0.83057,-0.99494,0.48046
1.0808,0.83044,-0.99491,0.48051
1.081,0.83031,-0.99487,0.48057
1.0811,0.83018,-0.99484,0.48063
1.0812,0.83005,-0.9948,0.48068
1.0813,0.82992,-0.99477,0.48074
1.0814,0.82979,-0.99473,0.48079
1.0815,0.82966,-0.9947,0.48085
1.0817,0.82953,-0.99466,0.48091
1.0818,0.82941,-0.99462,0.48096
1.0819,0.82928,-0.99459,0.48102
1.082,0.82915,-0.99455,0.48107
1.0821,0.82902,-0.99452,0.48113
1.0822,0.82889,-0.99448,0.48119
1.0824,0.82876,-0.99444,0.48124
1.0825,0.82863,-0.99441,0.4813
1.0826,0.8285,-0.99437,0.48136
1.0827,0.82837,-0.99433,0.48141
1.0828,0.82824,-0.9943,0.48147
1.0829,0.82811,-0.99426,0.48153
1.083,0.82798,-0.99422,0.48158
1.0832,0.82785,-0.99418,0.48164
1.0833,0.82772,-0.99415,0.4817
1.0834,0.82759,-0.99411,0.48176
1.0835,0.82746,-0.99407,0.48181
1.0836,0.82733,-0.99403,0.48187
1.0837,0.8272,-0.994,0.48193
1.0839,0.82707,-0.99396,0.48199
1.084,0.82694,-0.99392,0.48204
1.0841,0.82681,-0.99388,0.4821
1.0842,0.82668,-0.99384,0.48216
1.0843,0.82655,-0.99381,0.48222
1.0844,0.82642,-0.99377,0.48228
1.0846,0.82629,-0.99373,0.48233
1.0847,0.82616,-0.99369,0.48239
1.0848,0.82603,-0.99365,0.48245
1.0849,0.8259,-0.99361,0.48251
1.085,0.82577,-0.99357,0.48257
1.0851,0.82564,-0.99353,0.48263
1.0852,0.82551,-0.99349,0.48269
1.0854,0.82538,-0.99345,0.48274
1.0855,0.82525,-0.99341,0.4828
1.0856,0.82512,-0.99337,0.48286
1.0857,0.82499,-0.99333,0.48292
1.0858,0.82486,-0.99329,0.48298
1.0859,0.82472,-0.99325,0.48304
1.0861,0.82459,-0.99321,0.4831
1.0862,0.82446,-0.99317,0.48316
1.0863,0.82433,-0.99313,0.48322
1.0864,0.8242,-0.99309,0.48328
1.0865,0.82407,-0.99305,0.48334
1.0866,0.82394,-0.99301,0.4834
1.0867,0.82381,-0.99297,0.48346
1.0869,0.82368,-0.99293,0.48352
1.087,0.82355,-0.99289,0.48358
1.0871,0.82341,-0.99285,0.48364
1.0872,0.82328,-0.9928,0.4837
1.0873,0.82315,-0.99276,0.48376
1.0874,0.82302,-0.99272,0.48382
1.0876,0.82289,-0.99268,0.48388
1.0877,0.82276,-0.99264,0.48394
1.0878,0.82263,-0.99259,0.484
1.0879,0.82249,-0.99255,0.48406
1.088,0.82236,-0.99251,0.48412
1.0881,0.82223,-0.99247,0.48418
1.0883,0.8221,-0.99242,0.48424
1.0884,0.82197,-0.99238,0.4843
1.0885,0.82184,-0.99234,0.48436
1.0886,0.8217,-0.9923,0.48443
1.0887,0.82157,-0.99225,0.48449
1.0888,0.82144,-0.99221,0.48455
1.0889,0.82131,-0.99217,0.48461
1.0891,0.82118,-0.99212,0.48467
1.0892,0.82104,-0.99208,0.48473
1.0893,0.82091,-0.99204,0.48479
1.0894,0.82078,-0.99199,0.48486
1.0895,0.82065,-0.99195,0.48492
1.0896,0.82052,-0.9919,0.48498
1.0898,0.82038,-0.99186,0.48504
1.0899,0.82025,-0.99182,0.4851
1.09,0.82012,-0.99177,0.48517
1.0901,0.81999,-0.99173,0.48523
1.0902,0.81985,-0.99168,0.48529
1.0903,0.81972,-0.99164,0.48535
1.0904,0.81959,-0.99159,0.48542
1.0906,0.81946,-0.99155,0.48548
1.0907,0.81932,-0.9915,0.48554
1.0908,0.81919,-0.99146,0.4856
1.0909,0.81906,-0.99141,0.48567
1.091,0.81893,-0.99137,0.48573
1.0911,0.81879,-0.99132,0.48579
1.0913,0.81866,-0.99128,0.48586
1.0914,0.81853,-0.99123,0.48592
1.0915,0.81839,-0.99118,0.48598
1.0916,0.81826,-0.99114,0.48605
1.0917,0.81813,-0.99109,0.48611
1.0918,0.818,-0.99105,0.48617
1.092,0.81786,-0.991,0.48624
1.0921,0.81773,-0.99095,0.4863
1.0922,0.8176,-0.99091,0.48636
1.0923,0.81746,-0.99086,0.48643
1.0924,0.81733,-0.99081,0.48649
1.0925,0.8172,-0.99077,0.48656
1.0926,0.81706,-0.99072,0.48662
1.0928,0.81693,-0.99067,0.48668
1.0929,0.8168,-0.99062,0.48675
1.093,0.81666,-0.99058,0.48681
1.0931,0.81653,-0.99053,0.48688
1.0932,0.8164,-0.99048,0.48694
1.0933,0.81626,-0.99043,0.48701
1.0935,0.81613,-0.99039,0.48707
1.0936,0.81599,-0.99034,0.48714
1.0937,0.81586,-0.99029,0.4872
1.0938,0.81573,-0.99024,0.48727
1.0939,0.81559,-0.99019,0.48733
1.094,0.81546,-0.99014,0.4874
1.0942,0.81532,-0.9901,0.48746
1.0943,0.81519,-0.99005,0.48753
1.0944,0.81506,-0.99,0.48759
1.0945,0.81492,-0.98995,0.48766
1.0946,0.81479,-0.9899,0.48772
1.0947,0.81465,-0.98985,0.48779
1.0948,0.81452,-0.9898,0.48785
1.095,0.81439,-0.98975,0.48792
1.0951,0.81425,-0.9897,0.48799
1.0952,0.81412,-0.98965,0.48805
1.0953,0.81398,-0.9896,0.48812
1.0954,0.81385,-0.98955,0.48818
1.0955,0.81371,-0.9895,0.48825
1.0957,0.81358,-0.98945,0.48832
1.0958,0.81345,-0.9894,0.48838
1.0959,0.81331,-0.98935,0.48845
1.096,0.81318,-0.9893,0.48852
1.0961,0.81304,-0.98925,0.48858
1.0962,0.81291,-0.9892,0.48865
1.0963,0.81277,-0.98915,0.48872
1.0965,0.81264,-0.9891,0.48878
1.0966,0.8125,-0.98905,0.48885
1.0967,0.81237,-0.98899,0.48892
1.0968,0.81223,-0.98894,0.48899
1.0969,0.8121,-0.98889,0.48905
1.097,0.81196,-0.98884,0.48912
1.0972,0.81183,-0.98879,0.48919
1.0973,0.81169,-0.98874,0.48926
1.0974,0.81156,-0.98868,0.48932
1.0975,0.81142,-0.98863,0.48939
1.0976,0.81129,-0.98858,0.48946
1.0977,0.81115,-0.98853,0.48953
1.0979,0.81102,-0.98848,0.48959
1.098,0.81088,-0.98842,0.48966
1.0981,0.81075,-0.98837,0.48973
1.0982,0.81061,-0.98832,0.4898
1.0983,0.81047,-0.98826,0.48987
1.0984,0.81034,-0.98821,0.48994
1.0985,0.8102,-0.98816,0.49
1.0987,0.81007,-0.9881,0.49007
1.0988,0.80993,-0.98805,0.49014
1.0989,0.8098,-0.988,0.49021
1.099,0.80966,-0.98794,0.49028
1.0991,0.80953,-0.98789,0.49035
1.0992,0.80939,-0.98784,0.49042
1.0994,0.80925,-0.98778,0.49049
1.0995,0.80912,-0.98773,0.49056
1.0996,0.80898,-0.98767,0.49062
1.0997,0.80885,-0.98762,0.49069
1.0998,0.80871,-0.98757,0.49076
1.0999,0.80857,-0.98751,0.49083
1.1001,0.80844,-0.98746,0.4909
1.1002,0.8083,-0.9874,0.49097
1.1003,0.80817,-0.98735,0.49104
1.1004,0.80803,-0.98729,0.49111
1.1005,0.80789,-0.98724,0.49118
1.1006,0.80776,-0.98718,0.49125
1.1007,0.80762,-0.98713,0.49132
1.1009,0.80748,-0.98707,0.49139
1.101,0.80735,-0.98701,0.49146
1.1011,0.80721,-0.98696,0.49153
1.1012,0.80707,-0.9869,0.4916
1.1013,0.80694,-0.98685,0.49167
1.1014,0.8068,-0.98679,0.49174
1.1016,0.80666,-0.98673,0.49182
1.1017,0.80653,-0.98668,0.49189
1.1018,0.80639,-0.98662,0.49196
1.1019,0.80625,-0.98656,0.49203
1.102,0.80612,-0.98651,0.4921
1.1021,0.80598,-0.98645,0.49217
1.1022,0.80584,-0.98639,0.49224
1.1024,0.80571,-0.98634,0.49231
1.1025,0.80557,-0.98628,0.49238
1.1026,0.80543,-0.98622,0.49246
1.1027,0.80529,-0.98616,0.49253
1.1028,0.80516,-0.98611,0.4926
1.1029,0.80502,-0.98605,0.49267
1.1031,0.80488,-0.98599,0.49274
1.1032,0.80475,-0.98593,0.49281
1.1033,0.80461,-0.98588,0.49289
1.1034,0.80447,-0.98582,0.49296
1.1035,0.80433,-0.98576,0.49303
1.1036,0.8042,-0.9857,0.4931
1.1038,0.80406,-0.98564,0.49318
1.1039,0.80392,-0.98558,0.49325
1.104,0.80378,-0.98552,0.49332
1.1041,0.80365,-0.98547,0.49339
1.1042,0.80351,-0.98541,0.49347
1.1043,0.80337,-0.98535,0.49354
1.1044,0.80323,-0.98529,0.49361
1.1046,0.80309,-0.98523,0.49368
1.1047,0.80296,-0.98517,0.49376
1.1048,0.80282,-0.98511,0.49383
1.1049,0.80268,-0.98505,0.4939
1.105,0.80254,-0.98499,0.49398
1.1051,0.8024,-0.98493,0.49405
1.1053,0.80227,-0.98487,0.49412
1.1054,0.80213,-0.98481,0.4942
1.1055,0.80199,-0.98475,0.49427
1.1056,0.80185,-0.98469,0.49434
1.1057,0.80171,-0.98463,0.49442
1.1058,0.80158,-0.98457,0.49449
1.1059,0.80144,-0.98451,0.49457
1.1061,0.8013,-0.98445,0.49464
1.1062,0.80116,-0.98439,0.49471
1.1063,0.80102,-0.98432,0.49479
1.1064,0.80088,-0.98426,0.49486
1.1065,0.80075,-0.9842,0.49494
1.1066,0.80061,-0.98414,0.49501
1.1068,0.80047,-0.98408,0.49509
1.1069,0.80033,-0.98402,0.49516
1.107,0.80019,-0.98395,0.49524
1.1071,0.80005,-0.98389,0.49531
1.1072,0.79991,-0.98383,0.49538
1.1073,0.79977,-0.98377,0.49546
1.1075,0.79964,-0.98371,0.49553
1.1076,0.7995,-0.98364,0.49561
1.1077,0.79936,-0.98358,0.49569
1.1078,0.79922,-0.98352,0.49576
1.1079,0.79908,-0.98346,0.49584
1.108,0.79894,-0.98339,0.49591
1.1081,0.7988,-0.98333,0.49599
1.1083,0.79866,-0.98327,0.49606
1.1084,0.79852,-0.9832,0.49614
1.1085,0.79838,-0.98314,0.49621
1.1086,0.79824,-0.98308,0.49629
1.1087,0.7981,-0.98301,0.49637
1.1088,0.79797,-0.98295,0.49644
1.109,0.79783,-0.98289,0.49652
1.1091,0.79769,-0.98282,0.49659
1.1092,0.79755,-0.98276,0.49667
1.1093,0.79741,-0.98269,0.49675
1.1094,0.79727,-0.98263,0.49682
1.1095,0.79713,-0.98256,0.4969
1.1097,0.79699,-0.9825,0.49698
1.1098,0.79685,-0.98244,0.49705
1.1099,0.79671,-0.98237,0.49713
1.11,0.79657,-0.98231,0.49721
1.1101,0.79643,-0.98224,0.49728
1.1102,0.79629,-0.98218,0.49736
1.1103,0.79615,-0.98211,0.49744
1.1105,0.79601,-0.98204,0.49752
1.1106,0.79587,-0.98198,0.49759
1.1107,0.79573,-0.98191,0.49767
1.1108,0.79559,-0.98185,0.49775
1.1109,0.79545,-0.98178,0.49783
1.111,0.79531,-0.98172,0.4979
1.1112,0.79517,-0.98165,0.49798
1.1113,0.79503,-0.98158,0.49806
1.1114,0.79489,-0.98152,0.49814
1.1115,0.79475,-0.98145,0.49822
1.1116,0.79461,-0.98138,0.49829
1.1117,0.79447,-0.98132,0.49837
1.1118,0.79433,-0.98125,0.49845
1.112,0.79419,-0.98118,0.49853
1.1121,0.79404,-0.98112,0.49861
1.1122,0.7939,-0.98105,0.49869
1.1123,0.79376,-0.98098,0.49876
1.1124,0.79362,-0.98091,0.49884
1.1125,0.79348,-0.98085,0.49892
1.1127,0.79334,-0.98078,0.499
1.1128,0.7932,-0.98071,0.49908
1.1129,0.79306,-0.98064,0.49916
1.113,0.79292,-0.98058,0.49924
1.1131,0.79278,-0.98051,0.49932
1.1132,0.79264,-0.98044,0.4994
1.1134,0.7925,-0.98037,0.49948
1.1135,0.79235,-0.9803,0.49955
1.1136,0.79221,-0.98023,0.49963
1.1137,0.79207,-0.98017,0.49971
1.1138,0.79193,-0.9801,0.49979
1.1139,0.79179,-0.98003,0.49987
1.114,0.79165,-0.97996,0.49995
1.1142,0.79151,-0.97989,0.50003
1.1143,0.79137,-0.97982,0.50011
1.1144,0.79122,-0.97975,0.50019
1.1145,0.79108,-0.97968,0.50027
1.1146,0.79094,-0.97961,0.50035
1.1147,0.7908,-0.97954,0.50043
1.1149,0.79066,-0.97947,0.50051
1.115,0.79052,-0.9794,0.5006
1.1151,0.79037,-0.97933,0.50068
1.1152,0.79023,-0.97926,0.50076
1.1153,0.79009,-0.97919,0.50084
1.1154,0.78995,-0.97912,0.50092
1.1155,0.78981,-0.97905,0.501
1.1157,0.78967,-0.97898,0.50108
1.1158,0.78952,-0.97891,0.50116
1.1159,0.78938,-0.97884,0.50124
1.116,0.78924,-0.97877,0.50132
1.1161,0.7891,-0.9787,0.50141
1.1162,0.78895,-0.97862,0.50149
1.1164,0.78881,-0.97855,0.50157
1.1165,0.78867,-0.97848,0.50165
1.1166,0.78853,-0.97841,0.50173
1.1167,0.78839,-0.97834,0.50181
1.1168,0.78824,-0.97827,0.5019
1.1169,0.7881,-0.97819,0.50198
1.1171,0.78796,-0.97812,0.50206
1.1172,0.78782,-0.97805,0.50214
1.1173,0.78767,-0.97798,0.50222
1.1174,0.78753,-0.9779,0.50231
1.1175,0.78739,-0.97783,0.50239
1.1176,0.78725,-0.97776,0.50247
1.1177,0.7871,-0.97769,0.50255
1.1179,0.78696,-0.97761,0.50264
1.118,0.78682,-0.97754,0.50272
1.1181,0.78668,-0.97747,0.5028
1.1182,0.78653,-0.97739,0.50289
1.1183,0.78639,-0.97732,0.50297
1.1184,0.78625,-0.97725,0.50305
1.1186,0.7861,-0.97717,0.50314
1.1187,0.78596,-0.9771,0.50322
1.1188,0.78582,-0.97703,0.5033
1.1189,0.78567,-0.97695,0.50339
1.119,0.78553,-0.97688,0.50347
1.1191,0.78539,-0.9768,0.50355
1.1193,0.78524,-0.97673,0.50364
1.1194,0.7851,-0.97665,0.50372
1.1195,0.78496,-0.97658,0.5038
1.1196,0.78482,-0.9765,0.50389
1.1197,0.78467,-0.97643,0.50397
1.1198,0.78453,-0.97635,0.50406
1.1199,0.78438,-0.97628,0.50414
1.1201,0.78424,-0.9762,0.50422
1.1202,0.7841,-0.97613,0.50431
1.1203,0.78395,-0.97605,0.50439
1.1204,0.78381,-0.97598,0.50448
1.1205,0.78367,-0.9759,0.50456
1.1206,0.78352,-0.97583,0.50465
1.1208,0.78338,-0.97575,0.50473
1.1209,0.78324,-0.97568,0.50482
1.121,0.78309,-0.9756,0.5049
1.1211,0.78295,-0.97552,0.50499
1.1212,0.7828,-0.97545,0.50507
1.1213,0.78266,-0.97537,0.50516
1.1214,0.78252,-0.97529,0.50524
1.1216,0.78237,-0.97522,0.50533
1.1217,0.78223,-0.97514,0.50541
1.1218,0.78208,-0.97506,0.5055
1.1219,0.78194,-0.97499,0.50558
1.122,0.7818,-0.97491,0.50567
1.1221,0.78165,-0.97483,0.50576
1.1223,0.78151,-0.97475,0.50584
1.1224,0.78136,-0.97468,0.50593
1.1225,0.78122,-0.9746,0.50601
1.1226,0.78107,-0.97452,0.5061
1.1227,0.78093,-0.97444,0.50619
1.1228,0.78078,-0.97436,0.50627
1.123,0.78064,-0.97429,0.50636
1.1231,0.7805,-0.97421,0.50645
1.1232,0.78035,-0.97413,0.50653
1.1233,0.78021,-0.97405,0.50662
1.1234,0.78006,-0.97397,0.50671
1.1235,0.77992,-0.97389,0.50679
1.1236,0.77977,-0.97382,0.50688
1.1238,0.77963,-0.97374,0.50697
1.1239,0.77948,-0.97366,0.50705
1.124,0.77934,-0.97358,0.50714
1.1241,0.77919,-0.9735,0.50723
1.1242,0.77905,-0.97342,0.50731
1.1243,0.7789,-0.97334,0.5074
1.1245,0.77876,-0.97326,0.50749
1.1246,0.77861,-0.97318,0.50758
1.1247,0.77847,-0.9731,0.50767
1.1248,0.77832,-0.97302,0.50775
1.1249,0.77818,-0.97294,0.50784
1.125,0.77803,-0.97286,0.50793
1.1251,0.77789,-0.97278,0.50802
1.1253,0.77774,-0.9727,0.5081
1.1254,0.77759,-0.97262,0.50819
1.1255,0.77745,-0.97254,0.50828
1.1256,0.7773,-0.97246,0.50837
1.1257,0.77716,-0.97238,0.50846
1.1258,0.77701,-0.9723,0.50855
1.126,0.77687,-0.97221,0.50863
1.1261,0.77672,-0.97213,0.50872
1.1262,0.77658,-0.97205,0.50881
1.1263,0.77643,-0.97197,0.5089
1.1264,0.77628,-0.97189,0.50899
1.1265,0.77614,-0.97181,0.50908
1.1267,0.77599,-0.97172,0.50917
1.1268,0.77585,-0.97164,0.50926
1.1269,0.7757,-0.97156,0.50935
1.127,0.77555,-0.97148,0.50944
1.1271,0.77541,-0.9714,0.50953
1.1272,0.77526,-0.97131,0.50961
1.1273,0.77512,-0.97123,0.5097
1.1275,0.77497,-0.97115,0.50979
1.1276,0.77482,-0.97107,0.50988
1.1277,0.77468,-0.97098,0.50997
1.1278,0.77453,-0.9709,0.51006
1.1279,0.77438,-0.97082,0.51015
1.128,0.77424,-0.97073,0.51024
1.1282,0.77409,-0.97065,0.51033
1.1283,0.77395,-0.97057,0.51042
1.1284,0.7738,-0.97048,0.51051
1.1285,0.77365,-0.9704,0.5106
1.1286,0.77351,-0.97032,0.5107
1.1287,0.77336,-0.97023,0.51079
1.1289,0.77321,-0.97015,0.51088
1.129,0.77307,-0.97006,0.51097
1.1291,0.77292,-0.96998,0.51106
1.1292,0.77277,-0.96989,0.51115
1.1293,0.77263,-0.96981,0.51124
1.1294,0.77248,-0.96972,0.51133
1.1295,0.77233,-0.96964,0.51142
1.1297,0.77218,-0.96956,0.51151
1.1298,0.77204,-0.96947,0.5116
1.1299,0.77189,-0.96939,0.5117
1.13,0.77174,-0.9693,0.51179
1.1301,0.7716,-0.96921,0.51188
1.1302,0.77145,-0.96913,0.51197
1.1304,0.7713,-0.96904,0.51206
1.1305,0.77115,-0.96896,0.51215
1.1306,0.77101,-0.96887,0.51225
1.1307,0.77086,-0.96879,0.51234
1.1308,0.77071,-0.9687,0.51243
1.1309,0.77057,-0.96861,0.51252
1.131,0.77042,-0.96853,0.51262
1.1312,0.77027,-0.96844,0.51271
1.1313,0.77012,-0.96835,0.5128
1.1314,0.76998,-0.96827,0.51289
1.1315,0.76983,-0.96818,0.51298
1.1316,0.76968,-0.96809,0.51308
1.1317,0.76953,-0.96801,0.51317
1.1319,0.76938,-0.96792,0.51326
1.132,0.76924,-0.96783,0.51336
1.1321,0.76909,-0.96775,0.51345
1.1322,0.76894,-0.96766,0.51354
1.1323,0.76879,-0.96757,0.51364
1.1324,0.76864,-0.96748,0.51373
1.1326,0.7685,-0.96739,0.51382
1.1327,0.76835,-0.96731,0.51392
1.1328,0.7682,-0.96722,0.51401
1.1329,0.76805,-0.96713,0.5141
1.133,0.7679,-0.96704,0.5142
1.1331,0.76776,-0.96695,0.51429
1.1332,0.76761,-0.96687,0.51438
1.1334,0.76746,-0.96678,0.51448
1.1335,0.76731,-0.96669,0.51457
1.1336,0.76716,-0.9666,0.51467
1.1337,0.76701,-0.96651,0.51476
1.1338,0.76687,-0.96642,0.51485
1.1339,0.76672,-0.96633,0.51495
1.1341,0.76657,-0.96624,0.51504
1.1342,0.76642,-0.96615,0.51514
1.1343,0.76627,-0.96606,0.51523
1.1344,0.76612,-0.96597,0.51533
1.1345,0.76597,-0.96588,0.51542
1.1346,0.76583,-0.96579,0.51552
1.1347,0.76568,-0.9657,0.51561
1.1349,0.76553,-0.96561,0.51571
1.135,0.76538,-0.96552,0.5158
1.1351,0.76523,-0.96543,0.5159
1.1352,0.76508,-0.96534,0.51599
1.1353,0.76493,-0.96525,0.51609
1.1354,0.76478,-0.96516,0.51618
1.1356,0.76463,-0.96507,0.51628
1.1357,0.76449,-0.96498,0.51637
1.1358,0.76434,-0.96489,0.51647
1.1359,0.76419,-0.9648,0.51656
1.136,0.76404,-0.96471,0.51666
1.1361,0.76389,-0.96461,0.51676
1.1363,0.76374,-0.96452,0.51685
1.1364,0.76359,-0.96443,0.51695
1.1365,0.76344,-0.96434,0.51704
1.1366,0.76329,-0.96425,0.51714
1.1367,0.76314,-0.96416,0.51724
1.1368,0.76299,-0.96406,0.51733
1.1369,0.76284,-0.96397,0.51743
1.1371,0.76269,-0.96388,0.51753
1.1372,0.76254,-0.96379,0.51762
1.1373,0.76239,-0.96369,0.51772
1.1374,0.76224,-0.9636,0.51782
1.1375,0.76209,-0.96351,0.51791
1.1376,0.76194,-0.96342,0.51801
1.1378,0.76179,-0.96332,0.51811
1.1379,0.76164,-0.96323,0.51821
1.138,0.76149,-0.96314,0.5183
1.1381,0.76134,-0.96304,0.5184
1.1382,0.76119,-0.96295,0.5185
1.1383,0.76104,-0.96285,0.51859
1.1385,0.76089,-0.96276,0.51869
1.1386,0.76074,-0.96267,0.51879
1.1387,0.76059,-0.96257,0.51889
1.1388,0.76044,-0.96248,0.51899
1.1389,0.76029,-0.96239,0.51908
1.139,0.76014,-0.96229,0.51918
1.1391,0.75999,-0.9622,0.51928
1.1393,0.75984,-0.9621,0.51938
1.1394,0.75969,-0.96201,0.51948
1.1395,0.75954,-0.96191,0.51957
1.1396,0.75939,-0.96182,0.51967
1.1397,0.75924,-0.96172,0.51977
1.1398,0.75909,-0.96163,0.51987
1.14,0.75894,-0.96153,0.51997
1.1401,0.75879,-0.96144,0.52007
1.1402,0.75864,-0.96134,0.52017
1.1403,0.75849,-0.96125,0.52026
1.1404,0.75834,-0.96115,0.52036
1.1405,0.75819,-0.96105,0.52046
1.1406,0.75804,-0.96096,0.52056
1.1408,0.75788,-0.96086,0.52066
1.1409,0.75773,-0.96077,0.52076
1.141,0.75758,-0.96067,0.52086
1.1411,0.75743,-0.96057,0.52096
1.1412,0.75728,-0.96048,0.52106
1.1413,0.75713,-0.96038,0.52116
1.1415,0.75698,-0.96028,0.52126
1.1416,0.75683,-0.96019,0.52136
1.1417,0.75668,-0.96009,0.52146
1.1418,0.75652,-0.95999,0.52156
1.1419,0.75637,-0.95989,0.52166
1.142,0.75622,-0.9598,0.52176
1.1422,0.75607,-0.9597,0.52186
1.1423,0.75592,-0.9596,0.52196
1.1424,0.75577,-0.9595,0.52206
1.1425,0.75562,-0.95941,0.52216
1.1426,0.75546,-0.95931,0.52226
1.1427,0.75531,-0.95921,0.52236
1.1428,0.75516,-0.95911,0.52246
1.143,0.75501,-0.95901,0.52256
1.1431,0.75486,-0.95892,0.52266
1.1432,0.75471,-0.95882,0.52276
1.1433,0.75455,-0.95872,0.52286
1.1434,0.7544,-0.95862,0.52296
1.1435,0.75425,-0.95852,0.52307
1.1437,0.7541,-0.95842,0.52317
1.1438,0.75395,-0.95832,0.52327
1.1439,0.7538,-0.95822,0.52337
1.144,0.75364,-0.95812,0.52347
1.1441,0.75349,-0.95803,0.52357
1.1442,0.75334,-0.95793,0.52367
1.1443,0.75319,-0.95783,0.52378
1.1445,0.75303,-0.95773,0.52388
1.1446,0.75288,-0.95763,0.52398
1.1447,0.75273,-0.95753,0.52408
1.1448,0.75258,-0.95743,0.52418
1.1449,0.75243,-0.95733,0.52429
1.145,0.75227,-0.95723,0.52439
1.1452,0.75212,-0.95713,0.52449
1.1453,0.75197,-0.95702,0.52459
1.1454,0.75182,-0.95692,0.5247
1.1455,0.75166,-0.95682,0.5248
1.1456,0.75151,-0.95672,0.5249
1.1457,0.75136,-0.95662,0.525
1.1459,0.75121,-0.95652,0.52511
1.146,0.75105,-0.95642,0.52521
1.1461,0.7509,-0.95632,0.52531
1.1462,0.75075,-0.95622,0.52542
1.1463,0.75059,-0.95611,0.52552
1.1464,0.75044,-0.95601,0.52562
1.1465,0.75029,-0.95591,0.52572
1.1467,0.75014,-0.95581,0.52583
1.1468,0.74998,-0.95571,0.52593
1.1469,0.74983,-0.9556,0.52603
1.147,0.74968,-0.9555,0.52614
1.1471,0.74952,-0.9554,0.52624
1.1472,0.74937,-0.9553,0.52635
1.1474,0.74922,-0.95519,0.52645
1.1475,0.74906,-0.95509,0.52655
1.1476,0.74891,-0.95499,0.52666
1.1477,0.74876,-0.95489,0.52676
1.1478,0.7486,-0.95478,0.52687
1.1479,0.74845,-0.95468,0.52697
1.1481,0.7483,-0.95458,0.52707
1.1482,0.74814,-0.95447,0.52718
1.1483,0.74799,-0.95437,0.52728
1.1484,0.74784,-0.95427,0.52739
1.1485,0.74768,-0.95416,0.52749
1.1486,0.74753,-0.95406,0.5276
1.1487,0.74738,-0.95395,0.5277
1.1489,0.74722,-0.95385,0.52781
1.149,0.74707,-0.95375,0.52791
1.1491,0.74691,-0.95364,0.52802
1.1492,0.74676,-0.95354,0.52812
1.1493,0.74661,-0.95343,0.52823
1.1494,0.74645,-0.95333,0.52833
1.1496,0.7463,-0.95322,0.52844
1.1497,0.74614,-0.95312,0.52854
1.1498,0.74599,-0.95301,0.52865
1.1499,0.74584,-0.95291,0.52875
1.15,0.74568,-0.9528,0.52886
1.1501,0.74553,-0.9527,0.52897
1.1502,0.74537,-0.95259,0.52907
1.1504,0.74522,-0.95249,0.52918
1.1505,0.74507,-0.95238,0.52928
1.1506,0.74491,-0.95227,0.52939
1.1507,0.74476,-0.95217,0.5295
1.1508,0.7446,-0.95206,0.5296
1.1509,0.74445,-0.95196,0.52971
1.1511,0.74429,-0.95185,0.52982
1.1512,0.74414,-0.95174,0.52992
1.1513,0.74398,-0.95164,0.53003
1.1514,0.74383,-0.95153,0.53014
1.1515,0.74367,-0.95142,0.53024
1.1516,0.74352,-0.95132,0.53035
1.1518,0.74337,-0.95121,0.53046
1.1519,0.74321,-0.9511,0.53056
1.152,0.74306,-0.951,0.53067
1.1521,0.7429,-0.95089,0.53078
1.1522,0.74275,-0.95078,0.53088
1.1523,0.74259,-0.95067,0.53099
1.1524,0.74244,-0.95056,0.5311
1.1526,0.74228,-0.95046,0.53121
1.1527,0.74213,-0.95035,0.53131
1.1528,0.74197,-0.95024,0.53142
1.1529,0.74182,-0.95013,0.53153
1.153,0.74166,-0.95002,0.53164
1.1531,0.74151,-0.94992,0.53175
1.1533,0.74135,-0.94981,0.53185
1.1534,0.7412,-0.9497,0.53196
1.1535,0.74104,-0.94959,0.53207
1.1536,0.74088,-0.94948,0.53218
1.1537,0.74073,-0.94937,0.53229
1.1538,0.74057,-0.94926,0.53239
1.1539,0.74042,-0.94915,0.5325
1.1541,0.74026,-0.94905,0.53261
1.1542,0.74011,-0.94894,0.53272
1.1543,0.73995,-0.94883,0.53283
1.1544,0.7398,-0.94872,0.53294
