Output from Varactor Board,,,
"27-Jul-2021, 12:46:37",,,
1.0808,0.88236,0.47058,0.41522
1.081,0.88241,0.47048,0.41515
1.0811,0.88247,0.47037,0.41509
1.0812,0.88252,0.47027,0.41503
1.0813,0.88258,0.47017,0.41496
1.0814,0.88263,0.47007,0.4149
1.0815,0.88268,0.46997,0.41483
1.0817,0.88274,0.46986,0.41477
1.0818,0.88279,0.46976,0.4147
1.0819,0.88285,0.46966,0.41464
1.082,0.8829,0.46956,0.41457
1.0821,0.88296,0.46946,0.41451
1.0822,0.88301,0.46935,0.41444
1.0824,0.88306,0.46925,0.41438
1.0825,0.88312,0.46915,0.41431
1.0826,0.88317,0.46905,0.41425
1.0827,0.88323,0.46895,0.41419
1.0828,0.88328,0.46884,0.41412
1.0829,0.88334,0.46874,0.41406
1.083,0.88339,0.46864,0.41399
1.0832,0.88344,0.46854,0.41393
1.0833,0.8835,0.46843,0.41386
1.0834,0.88355,0.46833,0.4138
1.0835,0.88361,0.46823,0.41373
1.0836,0.88366,0.46813,0.41367
1.0837,0.88372,0.46803,0.4136
1.0839,0.88377,0.46792,0.41354
1.084,0.88382,0.46782,0.41347
1.0841,0.88388,0.46772,0.41341
1.0842,0.88393,0.46762,0.41334
1.0843,0.88399,0.46751,0.41328
1.0844,0.88404,0.46741,0.41321
1.0846,0.88409,0.46731,0.41315
1.0847,0.88415,0.46721,0.41308
1.0848,0.8842,0.46711,0.41302
1.0849,0.88426,0.467,0.41295
1.085,0.88431,0.4669,0.41288
1.0851,0.88436,0.4668,0.41282
1.0852,0.88442,0.4667,0.41275
1.0854,0.88447,0.46659,0.41269
1.0855,0.88453,0.46649,0.41262
1.0856,0.88458,0.46639,0.41256
1.0857,0.88463,0.46629,0.41249
1.0858,0.88469,0.46618,0.41243
1.0859,0.88474,0.46608,0.41236
1.0861,0.8848,0.46598,0.4123
1.0862,0.88485,0.46588,0.41223
1.0863,0.8849,0.46578,0.41217
1.0864,0.88496,0.46567,0.4121
1.0865,0.88501,0.46557,0.41203
1.0866,0.88506,0.46547,0.41197
1.0867,0.88512,0.46537,0.4119
1.0869,0.88517,0.46526,0.41184
1.087,0.88523,0.46516,0.41177
1.0871,0.88528,0.46506,0.41171
1.0872,0.88533,0.46496,0.41164
1.0873,0.88539,0.46485,0.41158
1.0874,0.88544,0.46475,0.41151
1.0876,0.8855,0.46465,0.41144
1.0877,0.88555,0.46455,0.41138
1.0878,0.8856,0.46444,0.41131
1.0879,0.88566,0.46434,0.41125
1.088,0.88571,0.46424,0.41118
1.0881,0.88576,0.46414,0.41112
1.0883,0.88582,0.46403,0.41105
1.0884,0.88587,0.46393,0.41098
1.0885,0.88592,0.46383,0.41092
1.0886,0.88598,0.46373,0.41085
1.0887,0.88603,0.46362,0.41079
1.0888,0.88609,0.46352,0.41072
1.0889,0.88614,0.46342,0.41065
1.0891,0.88619,0.46332,0.41059
1.0892,0.88625,0.46321,0.41052
1.0893,0.8863,0.46311,0.41046
1.0894,0.88635,0.46301,0.41039
1.0895,0.88641,0.46291,0.41032
1.0896,0.88646,0.4628,0.41026
1.0898,0.88651,0.4627,0.41019
1.0899,0.88657,0.4626,0.41013
1.09,0.88662,0.4625,0.41006
1.0901,0.88667,0.46239,0.40999
1.0902,0.88673,0.46229,0.40993
1.0903,0.88678,0.46219,0.40986
1.0904,0.88683,0.46209,0.40979
1.0906,0.88689,0.46198,0.40973
1.0907,0.88694,0.46188,0.40966
1.0908,0.887,0.46178,0.4096
1.0909,0.88705,0.46168,0.40953
1.091,0.8871,0.46157,0.40946
1.0911,0.88716,0.46147,0.4094
1.0913,0.88721,0.46137,0.40933
1.0914,0.88726,0.46127,0.40926
1.0915,0.88732,0.46116,0.4092
1.0916,0.88737,0.46106,0.40913
1.0917,0.88742,0.46096,0.40906
1.0918,0.88748,0.46086,0.409
1.092,0.88753,0.46075,0.40893
1.0921,0.88758,0.46065,0.40886
1.0922,0.88764,0.46055,0.4088
1.0923,0.88769,0.46044,0.40873
1.0924,0.88774,0.46034,0.40866
1.0925,0.8878,0.46024,0.4086
1.0926,0.88785,0.46014,0.40853
1.0928,0.8879,0.46003,0.40846
1.0929,0.88795,0.45993,0.4084
1.093,0.88801,0.45983,0.40833
1.0931,0.88806,0.45973,0.40826
1.0932,0.88811,0.45962,0.4082
1.0933,0.88817,0.45952,0.40813
1.0935,0.88822,0.45942,0.40806
1.0936,0.88827,0.45931,0.408
1.0937,0.88833,0.45921,0.40793
1.0938,0.88838,0.45911,0.40786
1.0939,0.88843,0.45901,0.4078
1.094,0.88849,0.4589,0.40773
1.0942,0.88854,0.4588,0.40766
1.0943,0.88859,0.4587,0.4076
1.0944,0.88865,0.4586,0.40753
1.0945,0.8887,0.45849,0.40746
1.0946,0.88875,0.45839,0.40739
1.0947,0.8888,0.45829,0.40733
1.0948,0.88886,0.45818,0.40726
1.095,0.88891,0.45808,0.40719
1.0951,0.88896,0.45798,0.40713
1.0952,0.88902,0.45788,0.40706
1.0953,0.88907,0.45777,0.40699
1.0954,0.88912,0.45767,0.40692
1.0955,0.88918,0.45757,0.40686
1.0957,0.88923,0.45746,0.40679
1.0958,0.88928,0.45736,0.40672
1.0959,0.88933,0.45726,0.40666
1.096,0.88939,0.45716,0.40659
1.0961,0.88944,0.45705,0.40652
1.0962,0.88949,0.45695,0.40645
1.0963,0.88955,0.45685,0.40639
1.0965,0.8896,0.45674,0.40632
1.0966,0.88965,0.45664,0.40625
1.0967,0.8897,0.45654,0.40618
1.0968,0.88976,0.45644,0.40612
1.0969,0.88981,0.45633,0.40605
1.097,0.88986,0.45623,0.40598
1.0972,0.88991,0.45613,0.40591
1.0973,0.88997,0.45602,0.40585
1.0974,0.89002,0.45592,0.40578
1.0975,0.89007,0.45582,0.40571
1.0976,0.89013,0.45571,0.40564
1.0977,0.89018,0.45561,0.40558
1.0979,0.89023,0.45551,0.40551
1.098,0.89028,0.45541,0.40544
1.0981,0.89034,0.4553,0.40537
1.0982,0.89039,0.4552,0.40531
1.0983,0.89044,0.4551,0.40524
1.0984,0.89049,0.45499,0.40517
1.0985,0.89055,0.45489,0.4051
1.0987,0.8906,0.45479,0.40503
1.0988,0.89065,0.45469,0.40497
1.0989,0.8907,0.45458,0.4049
1.099,0.89076,0.45448,0.40483
1.0991,0.89081,0.45438,0.40476
1.0992,0.89086,0.45427,0.40469
1.0994,0.89092,0.45417,0.40463
1.0995,0.89097,0.45407,0.40456
1.0996,0.89102,0.45396,0.40449
1.0997,0.89107,0.45386,0.40442
1.0998,0.89113,0.45376,0.40435
1.0999,0.89118,0.45365,0.40429
1.1001,0.89123,0.45355,0.40422
1.1002,0.89128,0.45345,0.40415
1.1003,0.89133,0.45335,0.40408
1.1004,0.89139,0.45324,0.40401
1.1005,0.89144,0.45314,0.40395
1.1006,0.89149,0.45304,0.40388
1.1007,0.89154,0.45293,0.40381
1.1009,0.8916,0.45283,0.40374
1.101,0.89165,0.45273,0.40367
1.1011,0.8917,0.45262,0.40361
1.1012,0.89175,0.45252,0.40354
1.1013,0.89181,0.45242,0.40347
1.1014,0.89186,0.45231,0.4034
1.1016,0.89191,0.45221,0.40333
1.1017,0.89196,0.45211,0.40326
1.1018,0.89202,0.452,0.4032
1.1019,0.89207,0.4519,0.40313
1.102,0.89212,0.4518,0.40306
1.1021,0.89217,0.45169,0.40299
1.1022,0.89222,0.45159,0.40292
1.1024,0.89228,0.45149,0.40285
1.1025,0.89233,0.45139,0.40278
1.1026,0.89238,0.45128,0.40272
1.1027,0.89243,0.45118,0.40265
1.1028,0.89249,0.45108,0.40258
1.1029,0.89254,0.45097,0.40251
1.1031,0.89259,0.45087,0.40244
1.1032,0.89264,0.45077,0.40237
1.1033,0.89269,0.45066,0.4023
1.1034,0.89275,0.45056,0.40224
1.1035,0.8928,0.45046,0.40217
1.1036,0.89285,0.45035,0.4021
1.1038,0.8929,0.45025,0.40203
1.1039,0.89295,0.45015,0.40196
1.104,0.89301,0.45004,0.40189
1.1041,0.89306,0.44994,0.40182
1.1042,0.89311,0.44984,0.40175
1.1043,0.89316,0.44973,0.40169
1.1044,0.89321,0.44963,0.40162
1.1046,0.89327,0.44953,0.40155
1.1047,0.89332,0.44942,0.40148
1.1048,0.89337,0.44932,0.40141
1.1049,0.89342,0.44922,0.40134
1.105,0.89347,0.44911,0.40127
1.1051,0.89353,0.44901,0.4012
1.1053,0.89358,0.44891,0.40113
1.1054,0.89363,0.4488,0.40106
1.1055,0.89368,0.4487,0.401
1.1056,0.89373,0.4486,0.40093
1.1057,0.89379,0.44849,0.40086
1.1058,0.89384,0.44839,0.40079
1.1059,0.89389,0.44829,0.40072
1.1061,0.89394,0.44818,0.40065
1.1062,0.89399,0.44808,0.40058
1.1063,0.89405,0.44798,0.40051
1.1064,0.8941,0.44787,0.40044
1.1065,0.89415,0.44777,0.40037
1.1066,0.8942,0.44767,0.4003
1.1068,0.89425,0.44756,0.40023
1.1069,0.8943,0.44746,0.40016
1.107,0.89436,0.44736,0.4001
1.1071,0.89441,0.44725,0.40003
1.1072,0.89446,0.44715,0.39996
1.1073,0.89451,0.44705,0.39989
1.1075,0.89456,0.44694,0.39982
1.1076,0.89461,0.44684,0.39975
1.1077,0.89467,0.44673,0.39968
1.1078,0.89472,0.44663,0.39961
1.1079,0.89477,0.44653,0.39954
1.108,0.89482,0.44642,0.39947
1.1081,0.89487,0.44632,0.3994
1.1083,0.89492,0.44622,0.39933
1.1084,0.89498,0.44611,0.39926
1.1085,0.89503,0.44601,0.39919
1.1086,0.89508,0.44591,0.39912
1.1087,0.89513,0.4458,0.39905
1.1088,0.89518,0.4457,0.39898
1.109,0.89523,0.4456,0.39891
1.1091,0.89529,0.44549,0.39884
1.1092,0.89534,0.44539,0.39877
1.1093,0.89539,0.44529,0.3987
1.1094,0.89544,0.44518,0.39863
1.1095,0.89549,0.44508,0.39856
1.1097,0.89554,0.44497,0.39849
1.1098,0.89559,0.44487,0.39842
1.1099,0.89565,0.44477,0.39835
1.11,0.8957,0.44466,0.39828
1.1101,0.89575,0.44456,0.39821
1.1102,0.8958,0.44446,0.39814
1.1103,0.89585,0.44435,0.39807
1.1105,0.8959,0.44425,0.398
1.1106,0.89595,0.44415,0.39793
1.1107,0.89601,0.44404,0.39786
1.1108,0.89606,0.44394,0.39779
1.1109,0.89611,0.44383,0.39772
1.111,0.89616,0.44373,0.39765
1.1112,0.89621,0.44363,0.39758
1.1113,0.89626,0.44352,0.39751
1.1114,0.89631,0.44342,0.39744
1.1115,0.89637,0.44332,0.39737
1.1116,0.89642,0.44321,0.3973
1.1117,0.89647,0.44311,0.39723
1.1118,0.89652,0.44301,0.39716
1.112,0.89657,0.4429,0.39709
1.1121,0.89662,0.4428,0.39702
1.1122,0.89667,0.44269,0.39695
1.1123,0.89672,0.44259,0.39688
1.1124,0.89677,0.44249,0.39681
1.1125,0.89683,0.44238,0.39674
1.1127,0.89688,0.44228,0.39667
1.1128,0.89693,0.44218,0.3966
1.1129,0.89698,0.44207,0.39653
1.113,0.89703,0.44197,0.39646
1.1131,0.89708,0.44186,0.39639
1.1132,0.89713,0.44176,0.39632
1.1134,0.89718,0.44166,0.39625
1.1135,0.89724,0.44155,0.39618
1.1136,0.89729,0.44145,0.39611
1.1137,0.89734,0.44135,0.39604
1.1138,0.89739,0.44124,0.39597
1.1139,0.89744,0.44114,0.39589
1.114,0.89749,0.44103,0.39582
1.1142,0.89754,0.44093,0.39575
1.1143,0.89759,0.44083,0.39568
1.1144,0.89764,0.44072,0.39561
1.1145,0.89769,0.44062,0.39554
1.1146,0.89775,0.44052,0.39547
1.1147,0.8978,0.44041,0.3954
1.1149,0.89785,0.44031,0.39533
1.115,0.8979,0.4402,0.39526
1.1151,0.89795,0.4401,0.39519
1.1152,0.898,0.44,0.39512
1.1153,0.89805,0.43989,0.39505
1.1154,0.8981,0.43979,0.39497
1.1155,0.89815,0.43968,0.3949
1.1157,0.8982,0.43958,0.39483
1.1158,0.89825,0.43948,0.39476
1.1159,0.8983,0.43937,0.39469
1.116,0.89836,0.43927,0.39462
1.1161,0.89841,0.43916,0.39455
1.1162,0.89846,0.43906,0.39448
1.1164,0.89851,0.43896,0.39441
1.1165,0.89856,0.43885,0.39434
1.1166,0.89861,0.43875,0.39426
1.1167,0.89866,0.43865,0.39419
1.1168,0.89871,0.43854,0.39412
1.1169,0.89876,0.43844,0.39405
1.1171,0.89881,0.43833,0.39398
1.1172,0.89886,0.43823,0.39391
1.1173,0.89891,0.43813,0.39384
1.1174,0.89896,0.43802,0.39377
1.1175,0.89902,0.43792,0.39369
1.1176,0.89907,0.43781,0.39362
1.1177,0.89912,0.43771,0.39355
1.1179,0.89917,0.43761,0.39348
1.118,0.89922,0.4375,0.39341
1.1181,0.89927,0.4374,0.39334
1.1182,0.89932,0.43729,0.39327
1.1183,0.89937,0.43719,0.39319
1.1184,0.89942,0.43709,0.39312
1.1186,0.89947,0.43698,0.39305
1.1187,0.89952,0.43688,0.39298
1.1188,0.89957,0.43677,0.39291
1.1189,0.89962,0.43667,0.39284
1.119,0.89967,0.43657,0.39277
1.1191,0.89972,0.43646,0.39269
1.1193,0.89977,0.43636,0.39262
1.1194,0.89982,0.43625,0.39255
1.1195,0.89987,0.43615,0.39248
1.1196,0.89992,0.43604,0.39241
1.1197,0.89998,0.43594,0.39234
1.1198,0.90003,0.43584,0.39226
1.1199,0.90008,0.43573,0.39219
1.1201,0.90013,0.43563,0.39212
1.1202,0.90018,0.43552,0.39205
1.1203,0.90023,0.43542,0.39198
1.1204,0.90028,0.43532,0.39191
1.1205,0.90033,0.43521,0.39183
1.1206,0.90038,0.43511,0.39176
1.1208,0.90043,0.435,0.39169
1.1209,0.90048,0.4349,0.39162
1.121,0.90053,0.4348,0.39155
1.1211,0.90058,0.43469,0.39147
1.1212,0.90063,0.43459,0.3914
1.1213,0.90068,0.43448,0.39133
1.1214,0.90073,0.43438,0.39126
1.1216,0.90078,0.43427,0.39119
1.1217,0.90083,0.43417,0.39111
1.1218,0.90088,0.43407,0.39104
1.1219,0.90093,0.43396,0.39097
1.122,0.90098,0.43386,0.3909
1.1221,0.90103,0.43375,0.39083
1.1223,0.90108,0.43365,0.39075
1.1224,0.90113,0.43354,0.39068
1.1225,0.90118,0.43344,0.39061
1.1226,0.90123,0.43334,0.39054
1.1227,0.90128,0.43323,0.39046
1.1228,0.90133,0.43313,0.39039
1.123,0.90138,0.43302,0.39032
1.1231,0.90143,0.43292,0.39025
1.1232,0.90148,0.43282,0.39018
1.1233,0.90153,0.43271,0.3901
1.1234,0.90158,0.43261,0.39003
1.1235,0.90163,0.4325,0.38996
1.1236,0.90168,0.4324,0.38989
1.1238,0.90173,0.43229,0.38981
1.1239,0.90178,0.43219,0.38974
1.124,0.90183,0.43209,0.38967
1.1241,0.90188,0.43198,0.3896
1.1242,0.90193,0.43188,0.38952
1.1243,0.90198,0.43177,0.38945
1.1245,0.90203,0.43167,0.38938
1.1246,0.90208,0.43156,0.38931
1.1247,0.90213,0.43146,0.38923
1.1248,0.90218,0.43135,0.38916
1.1249,0.90223,0.43125,0.38909
1.125,0.90228,0.43115,0.38902
1.1251,0.90233,0.43104,0.38894
1.1253,0.90238,0.43094,0.38887
1.1254,0.90243,0.43083,0.3888
1.1255,0.90248,0.43073,0.38872
1.1256,0.90253,0.43062,0.38865
1.1257,0.90258,0.43052,0.38858
1.1258,0.90263,0.43042,0.38851
1.126,0.90268,0.43031,0.38843
1.1261,0.90273,0.43021,0.38836
1.1262,0.90278,0.4301,0.38829
1.1263,0.90283,0.43,0.38821
1.1264,0.90288,0.42989,0.38814
1.1265,0.90293,0.42979,0.38807
1.1267,0.90298,0.42968,0.388
1.1268,0.90303,0.42958,0.38792
1.1269,0.90308,0.42948,0.38785
1.127,0.90313,0.42937,0.38778
1.1271,0.90318,0.42927,0.3877
1.1272,0.90323,0.42916,0.38763
1.1273,0.90328,0.42906,0.38756
1.1275,0.90333,0.42895,0.38748
1.1276,0.90338,0.42885,0.38741
1.1277,0.90343,0.42874,0.38734
1.1278,0.90348,0.42864,0.38727
1.1279,0.90353,0.42854,0.38719
1.128,0.90357,0.42843,0.38712
1.1282,0.90362,0.42833,0.38705
1.1283,0.90367,0.42822,0.38697
1.1284,0.90372,0.42812,0.3869
1.1285,0.90377,0.42801,0.38683
1.1286,0.90382,0.42791,0.38675
1.1287,0.90387,0.4278,0.38668
1.1289,0.90392,0.4277,0.38661
1.129,0.90397,0.42759,0.38653
1.1291,0.90402,0.42749,0.38646
1.1292,0.90407,0.42739,0.38639
1.1293,0.90412,0.42728,0.38631
1.1294,0.90417,0.42718,0.38624
1.1295,0.90422,0.42707,0.38617
1.1297,0.90427,0.42697,0.38609
1.1298,0.90432,0.42686,0.38602
1.1299,0.90437,0.42676,0.38595
1.13,0.90442,0.42665,0.38587
1.1301,0.90446,0.42655,0.3858
1.1302,0.90451,0.42644,0.38572
1.1304,0.90456,0.42634,0.38565
1.1305,0.90461,0.42623,0.38558
1.1306,0.90466,0.42613,0.3855
1.1307,0.90471,0.42603,0.38543
1.1308,0.90476,0.42592,0.38536
1.1309,0.90481,0.42582,0.38528
1.131,0.90486,0.42571,0.38521
1.1312,0.90491,0.42561,0.38514
1.1313,0.90496,0.4255,0.38506
1.1314,0.90501,0.4254,0.38499
1.1315,0.90506,0.42529,0.38491
1.1316,0.90511,0.42519,0.38484
1.1317,0.90515,0.42508,0.38477
1.1319,0.9052,0.42498,0.38469
1.132,0.90525,0.42487,0.38462
1.1321,0.9053,0.42477,0.38454
1.1322,0.90535,0.42466,0.38447
1.1323,0.9054,0.42456,0.3844
1.1324,0.90545,0.42446,0.38432
1.1326,0.9055,0.42435,0.38425
1.1327,0.90555,0.42425,0.38417
1.1328,0.9056,0.42414,0.3841
1.1329,0.90565,0.42404,0.38403
1.133,0.90569,0.42393,0.38395
1.1331,0.90574,0.42383,0.38388
1.1332,0.90579,0.42372,0.3838
1.1334,0.90584,0.42362,0.38373
1.1335,0.90589,0.42351,0.38366
1.1336,0.90594,0.42341,0.38358
1.1337,0.90599,0.4233,0.38351
1.1338,0.90604,0.4232,0.38343
1.1339,0.90609,0.42309,0.38336
1.1341,0.90614,0.42299,0.38328
1.1342,0.90618,0.42288,0.38321
1.1343,0.90623,0.42278,0.38314
1.1344,0.90628,0.42267,0.38306
1.1345,0.90633,0.42257,0.38299
1.1346,0.90638,0.42246,0.38291
1.1347,0.90643,0.42236,0.38284
1.1349,0.90648,0.42225,0.38276
1.135,0.90653,0.42215,0.38269
1.1351,0.90657,0.42204,0.38262
1.1352,0.90662,0.42194,0.38254
1.1353,0.90667,0.42184,0.38247
1.1354,0.90672,0.42173,0.38239
1.1356,0.90677,0.42163,0.38232
1.1357,0.90682,0.42152,0.38224
1.1358,0.90687,0.42142,0.38217
1.1359,0.90692,0.42131,0.38209
1.136,0.90697,0.42121,0.38202
1.1361,0.90701,0.4211,0.38194
1.1363,0.90706,0.421,0.38187
1.1364,0.90711,0.42089,0.3818
1.1365,0.90716,0.42079,0.38172
1.1366,0.90721,0.42068,0.38165
1.1367,0.90726,0.42058,0.38157
1.1368,0.90731,0.42047,0.3815
1.1369,0.90735,0.42037,0.38142
1.1371,0.9074,0.42026,0.38135
1.1372,0.90745,0.42016,0.38127
1.1373,0.9075,0.42005,0.3812
1.1374,0.90755,0.41995,0.38112
1.1375,0.9076,0.41984,0.38105
1.1376,0.90765,0.41974,0.38097
1.1378,0.90769,0.41963,0.3809
1.1379,0.90774,0.41953,0.38082
1.138,0.90779,0.41942,0.38075
1.1381,0.90784,0.41932,0.38067
1.1382,0.90789,0.41921,0.3806
1.1383,0.90794,0.41911,0.38052
1.1385,0.90799,0.419,0.38045
1.1386,0.90803,0.4189,0.38037
1.1387,0.90808,0.41879,0.3803
1.1388,0.90813,0.41869,0.38022
1.1389,0.90818,0.41858,0.38015
1.139,0.90823,0.41848,0.38007
1.1391,0.90828,0.41837,0.38
1.1393,0.90832,0.41827,0.37992
1.1394,0.90837,0.41816,0.37985
1.1395,0.90842,0.41806,0.37977
1.1396,0.90847,0.41795,0.3797
1.1397,0.90852,0.41785,0.37962
1.1398,0.90857,0.41774,0.37955
1.14,0.90861,0.41764,0.37947
1.1401,0.90866,0.41753,0.37939
1.1402,0.90871,0.41743,0.37932
1.1403,0.90876,0.41732,0.37924
1.1404,0.90881,0.41722,0.37917
1.1405,0.90886,0.41711,0.37909
1.1406,0.9089,0.41701,0.37902
1.1408,0.90895,0.4169,0.37894
1.1409,0.909,0.41679,0.37887
1.141,0.90905,0.41669,0.37879
1.1411,0.9091,0.41658,0.37872
1.1412,0.90915,0.41648,0.37864
1.1413,0.90919,0.41637,0.37856
1.1415,0.90924,0.41627,0.37849
1.1416,0.90929,0.41616,0.37841
1.1417,0.90934,0.41606,0.37834
1.1418,0.90939,0.41595,0.37826
1.1419,0.90943,0.41585,0.37819
1.142,0.90948,0.41574,0.37811
1.1422,0.90953,0.41564,0.37804
1.1423,0.90958,0.41553,0.37796
1.1424,0.90963,0.41543,0.37788
1.1425,0.90967,0.41532,0.37781
1.1426,0.90972,0.41522,0.37773
1.1427,0.90977,0.41511,0.37766
1.1428,0.90982,0.41501,0.37758
1.143,0.90987,0.4149,0.3775
1.1431,0.90991,0.4148,0.37743
1.1432,0.90996,0.41469,0.37735
1.1433,0.91001,0.41459,0.37728
1.1434,0.91006,0.41448,0.3772
1.1435,0.91011,0.41438,0.37713
1.1437,0.91015,0.41427,0.37705
1.1438,0.9102,0.41416,0.37697
1.1439,0.91025,0.41406,0.3769
1.144,0.9103,0.41395,0.37682
1.1441,0.91035,0.41385,0.37675
1.1442,0.91039,0.41374,0.37667
1.1443,0.91044,0.41364,0.37659
1.1445,0.91049,0.41353,0.37652
1.1446,0.91054,0.41343,0.37644
1.1447,0.91058,0.41332,0.37637
1.1448,0.91063,0.41322,0.37629
1.1449,0.91068,0.41311,0.37621
1.145,0.91073,0.41301,0.37614
1.1452,0.91078,0.4129,0.37606
1.1453,0.91082,0.4128,0.37598
1.1454,0.91087,0.41269,0.37591
1.1455,0.91092,0.41258,0.37583
1.1456,0.91097,0.41248,0.37576
1.1457,0.91101,0.41237,0.37568
1.1459,0.91106,0.41227,0.3756
1.146,0.91111,0.41216,0.37553
1.1461,0.91116,0.41206,0.37545
1.1462,0.91121,0.41195,0.37537
1.1463,0.91125,0.41185,0.3753
1.1464,0.9113,0.41174,0.37522
1.1465,0.91135,0.41164,0.37514
1.1467,0.9114,0.41153,0.37507
1.1468,0.91144,0.41143,0.37499
1.1469,0.91149,0.41132,0.37491
1.147,0.91154,0.41121,0.37484
1.1471,0.91159,0.41111,0.37476
1.1472,0.91163,0.411,0.37468
1.1474,0.91168,0.4109,0.37461
1.1475,0.91173,0.41079,0.37453
1.1476,0.91178,0.41069,0.37446
1.1477,0.91182,0.41058,0.37438
1.1478,0.91187,0.41048,0.3743
1.1479,0.91192,0.41037,0.37423
1.1481,0.91197,0.41027,0.37415
1.1482,0.91201,0.41016,0.37407
1.1483,0.91206,0.41005,0.37399
1.1484,0.91211,0.40995,0.37392
1.1485,0.91216,0.40984,0.37384
1.1486,0.9122,0.40974,0.37376
1.1487,0.91225,0.40963,0.37369
1.1489,0.9123,0.40953,0.37361
1.149,0.91235,0.40942,0.37353
1.1491,0.91239,0.40932,0.37346
1.1492,0.91244,0.40921,0.37338
1.1493,0.91249,0.4091,0.3733
1.1494,0.91253,0.409,0.37323
1.1496,0.91258,0.40889,0.37315
1.1497,0.91263,0.40879,0.37307
1.1498,0.91268,0.40868,0.373
1.1499,0.91272,0.40858,0.37292
1.15,0.91277,0.40847,0.37284
1.1501,0.91282,0.40837,0.37276
1.1502,0.91287,0.40826,0.37269
1.1504,0.91291,0.40815,0.37261
1.1505,0.91296,0.40805,0.37253
1.1506,0.91301,0.40794,0.37246
1.1507,0.91305,0.40784,0.37238
1.1508,0.9131,0.40773,0.3723
1.1509,0.91315,0.40763,0.37222
1.1511,0.9132,0.40752,0.37215
1.1512,0.91324,0.40742,0.37207
1.1513,0.91329,0.40731,0.37199
1.1514,0.91334,0.4072,0.37191
1.1515,0.91338,0.4071,0.37184
1.1516,0.91343,0.40699,0.37176
1.1518,0.91348,0.40689,0.37168
1.1519,0.91353,0.40678,0.37161
1.152,0.91357,0.40668,0.37153
1.1521,0.91362,0.40657,0.37145
1.1522,0.91367,0.40646,0.37137
1.1523,0.91371,0.40636,0.3713
1.1524,0.91376,0.40625,0.37122
1.1526,0.91381,0.40615,0.37114
1.1527,0.91385,0.40604,0.37106
1.1528,0.9139,0.40594,0.37099
1.1529,0.91395,0.40583,0.37091
1.153,0.914,0.40572,0.37083
1.1531,0.91404,0.40562,0.37075
1.1533,0.91409,0.40551,0.37068
1.1534,0.91414,0.40541,0.3706
1.1535,0.91418,0.4053,0.37052
1.1536,0.91423,0.4052,0.37044
1.1537,0.91428,0.40509,0.37036
1.1538,0.91432,0.40498,0.37029
1.1539,0.91437,0.40488,0.37021
1.1541,0.91442,0.40477,0.37013
1.1542,0.91446,0.40467,0.37005
1.1543,0.91451,0.40456,0.36998
1.1544,0.91456,0.40446,0.3699
1.1545,0.9146,0.40435,0.36982
1.1546,0.91465,0.40424,0.36974
1.1548,0.9147,0.40414,0.36966
1.1549,0.91474,0.40403,0.36959
1.155,0.91479,0.40393,0.36951
1.1551,0.91484,0.40382,0.36943
1.1552,0.91488,0.40372,0.36935
1.1553,0.91493,0.40361,0.36927
1.1555,0.91498,0.4035,0.3692
1.1556,0.91502,0.4034,0.36912
1.1557,0.91507,0.40329,0.36904
1.1558,0.91512,0.40319,0.36896
1.1559,0.91516,0.40308,0.36888
1.156,0.91521,0.40297,0.36881
1.1561,0.91526,0.40287,0.36873
1.1563,0.9153,0.40276,0.36865
1.1564,0.91535,0.40266,0.36857
1.1565,0.9154,0.40255,0.36849
1.1566,0.91544,0.40244,0.36842
1.1567,0.91549,0.40234,0.36834
1.1568,0.91554,0.40223,0.36826
1.157,0.91558,0.40213,0.36818
1.1571,0.91563,0.40202,0.3681
1.1572,0.91568,0.40192,0.36802
1.1573,0.91572,0.40181,0.36795
1.1574,0.91577,0.4017,0.36787
1.1575,0.91582,0.4016,0.36779
1.1577,0.91586,0.40149,0.36771
1.1578,0.91591,0.40139,0.36763
1.1579,0.91596,0.40128,0.36755
1.158,0.916,0.40117,0.36748
1.1581,0.91605,0.40107,0.3674
1.1582,0.91609,0.40096,0.36732
1.1583,0.91614,0.40086,0.36724
1.1585,0.91619,0.40075,0.36716
1.1586,0.91623,0.40064,0.36708
1.1587,0.91628,0.40054,0.36701
1.1588,0.91633,0.40043,0.36693
1.1589,0.91637,0.40033,0.36685
1.159,0.91642,0.40022,0.36677
1.1592,0.91647,0.40011,0.36669
1.1593,0.91651,0.40001,0.36661
1.1594,0.91656,0.3999,0.36653
1.1595,0.9166,0.3998,0.36645
1.1596,0.91665,0.39969,0.36638
1.1597,0.9167,0.39958,0.3663
1.1598,0.91674,0.39948,0.36622
1.16,0.91679,0.39937,0.36614
1.1601,0.91684,0.39927,0.36606
1.1602,0.91688,0.39916,0.36598
1.1603,0.91693,0.39905,0.3659
1.1604,0.91697,0.39895,0.36582
1.1605,0.91702,0.39884,0.36575
1.1607,0.91707,0.39874,0.36567
1.1608,0.91711,0.39863,0.36559
1.1609,0.91716,0.39852,0.36551
1.161,0.9172,0.39842,0.36543
1.1611,0.91725,0.39831,0.36535
1.1612,0.9173,0.39821,0.36527
1.1614,0.91734,0.3981,0.36519
1.1615,0.91739,0.39799,0.36511
1.1616,0.91743,0.39789,0.36504
1.1617,0.91748,0.39778,0.36496
1.1618,0.91753,0.39767,0.36488
1.1619,0.91757,0.39757,0.3648
